Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
5,"Y Wang, Z Wang, W Jia, X He, M Jiang","Joint learning of body and part representation for person re-identification",2018,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8432403/","https://scholar.google.com/scholar?cites=10649828651843915159&as_sdt=2005&sciodt=0,5&hl=en",698,"2020-02-26 15:55:41","","","","",,,,,5,2.50,1,5,2,"Person re-identification (ReID), aiming to identify people among multiple camera views, has attracted an increasing attention due to the potential of application in surveillance security. Large variations in subjects' postures, view angles, and illuminating conditions as well as …"
5,"G Chen, J Lu, J Feng, J Zhou","Localized multi-kernel discriminative canonical correlation analysis for video-based person re-identification",2017,"2017 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8296253/","https://scholar.google.com/scholar?cites=12246894523872185985&as_sdt=2005&sciodt=0,5&hl=en",699,"2020-02-26 15:55:41","","","","",,,,,5,1.67,1,4,3,"This paper presents a localized multi-kernel discriminative canonical correlation analysis (LMKDCCA) approach for video-based person re-identification, which aims to match persons from pedestrian videos captured by non-overlapping cameras. Unlike conventional …"
5,"P Li, J Zhang, Z Zhu, Y Li, L Jiang, ...","State-aware re-identification feature for multi-target multi-camera tracking",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPRW_2019/html/TRMTMCT/Li_State-Aware_Re-Identification_Feature_for_Multi-Target_Multi-Camera_Tracking_CVPRW_2019_paper.html","https://scholar.google.com/scholar?cites=5884147475134775463&as_sdt=2005&sciodt=0,5&hl=en",705,"2020-02-26 15:55:41","","","","",,,,,5,5.00,1,6,1,"Abstract Multi-target Multi-camera Tracking (MTMCT) aims to extract the trajectories from videos captured by a set of cameras. Recently, the tracking performance of MTMCT is significantly enhanced with the employment of re-identification (Re-ID) model. However, the …"
5,"A Nambiar, JC Nascimento, A Bernardino, ...","Person re-identification in frontal gait sequences via histogram of optic flow energy image",2016,"… on Advanced Concepts …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-48680-2_23","https://scholar.google.com/scholar?cites=7036581996897743567&as_sdt=2005&sciodt=0,5&hl=en",707,"2020-02-26 15:55:41","","","","",,,,,5,1.25,1,4,4,"In this work, we propose a novel methodology of re-identifying people in frontal video sequences, based on a spatio-temporal representation of the gait based on optic flow features, which we call Histogram Of Flow Energy Image (HOFEI). Optic Flow based …"
5,"A Nanda, PK Sa, DS Chauhan, B Majhi","A person re-identification framework by inlier-set group modeling for video surveillance",2019,"Journal of Ambient Intelligence …","Springer","https://link.springer.com/article/10.1007/s12652-017-0580-7","https://scholar.google.com/scholar?cites=5608045278379771046&as_sdt=2005&sciodt=0,5&hl=en",708,"2020-02-26 15:55:41","","","","",,,,,5,5.00,1,4,1,"Recognizing the same person across different camera views is crucial and yet difficult task in video surveillance. The difficulty lies in finding the matched image-pair against drastic variations in appearances and structures of the individuals. In this article, we present a three …"
5,"S Zhang, H Yu","Person re-identification by multi-camera networks for Internet of Things in smart cities",2018,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8548589/","https://scholar.google.com/scholar?cites=10004987848209430354&as_sdt=2005&sciodt=0,5&hl=en",716,"2020-02-26 15:55:41","","","","",,,,,5,2.50,3,2,2,"As one of the most important areas of public safety and security, intelligent video surveillance is an indispensable part of the urban Internet of Things infrastructure. Person re-identification (person re-ID), which aims to track and recognize a person in a multi-camera …"
5,"C Patruno, R Marani, G Cicirelli, E Stella, T D'Orazio","People re-identification using skeleton standard posture and color descriptors from RGB-D data",2019,"Pattern Recognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0031320319300093","https://scholar.google.com/scholar?cites=497553508407233819&as_sdt=2005&sciodt=0,5&hl=en",717,"2020-02-26 15:55:41","","","","",,,,,5,5.00,1,5,1,"This paper tackles the problem of people re-identification by using soft biometrics features. The method works on RGB-D data (color point clouds) to determine the best matching among a database of possible users. For each subject under testing, skeletal information in …"
5,"J Tian, Z Teng, R Li, Y Li, B Zhang, J Fan","Imitating targets from all sides: An unsupervised transfer learning method for person re-identification",2019,"arXiv preprint arXiv:1904.05020","arxiv.org","https://arxiv.org/abs/1904.05020","https://scholar.google.com/scholar?cites=4776238900799230700&as_sdt=2005&sciodt=0,5&hl=en",721,"2020-02-26 15:55:41","","","","",,,,,5,5.00,1,6,1,"Person re-identification (Re-ID) models usually show a limited performance when they are trained on one dataset and tested on another dataset due to the inter-dataset bias (eg completely different identities and backgrounds) and the intra-dataset difference (eg camera …"
5,"Z Imani, H Soltanizadeh","Histogram of the node strength and histogram of the edge weight: two new features for RGB-D person re-identification",2018,"Science China Information Sciences","Springer","https://link.springer.com/article/10.1007/s11432-016-9086-8","https://scholar.google.com/scholar?cites=16474505811395260223&as_sdt=2005&sciodt=0,5&hl=en",729,"2020-02-26 15:55:41","","","","",,,,,5,2.50,3,2,2,"Person re-identification is a classical task for any multi-camera surveillance system. Most of the existing researches on re-identification are based on features extracted from RGB images. However, there are many deficiencies in RGB image processing, some of which are …"
5,"T Li, L Sun, C Han, J Guo","Salient region-based least-squares log-density gradient clustering for image-to-video person re-identification",2018,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8249811/","https://scholar.google.com/scholar?cites=9914581834198700955&as_sdt=2005&sciodt=0,5&hl=en",739,"2020-02-26 15:55:41","","","","",,,,,5,2.50,1,4,2,"Because of its distinction and reliability, the person-salient region has been applied to pedestrian re-identification (re-id) across disjoint camera views. Despite the great progress achieved, a few works have studied the more challenging image-to-video person re-id …"
5,"RMS Bashir, M Shahzad, MM Fraz","DUPL-VR: deep unsupervised progressive learning for vehicle re-identification",2018,"International Symposium on Visual …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-03801-4_26","https://scholar.google.com/scholar?cites=2940789200037125095&as_sdt=2005&sciodt=0,5&hl=en",755,"2020-02-26 15:55:41","","","","",,,,,5,2.50,2,3,2,"Vehicle re-identification (Re-ID) is a search for the similar vehicles in a multi-camera network usually having non-overlapping field-of-views. Supervised approaches have been used mostly for re-ID problem but they have certain limitations when it comes to real life scenarios …"
5,"A Elaoud, W Barhoumi, H Drira, E Zagrouba","Analysis of skeletal shape trajectories for person re-identification",2017,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-70353-4_12","https://scholar.google.com/scholar?cites=13852555350079753348&as_sdt=2005&sciodt=0,5&hl=en",757,"2020-02-26 15:55:41","","","","",,,,,5,1.67,1,4,3,"In this paper, we are interested in people re-identification using skeleton information provided by a consumer RGB-D sensor. We perform the modelling and the analysis of human motion by focusing on 3D human joints given by skeletons. In fact, the motion …"
5,"Y Huang, Q Wu, JS Xu, Y Zhong","Sbsgan: Suppression of inter-domain background shift for person re-identification",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCV_2019/html/Huang_SBSGAN_Suppression_of_Inter-Domain_Background_Shift_for_Person_Re-Identification_ICCV_2019_paper.html","https://scholar.google.com/scholar?cites=9700006434471454521&as_sdt=2005&sciodt=0,5&hl=en",798,"2020-02-26 15:55:41","","","","",,,,,5,5.00,1,4,1,"Cross-domain person re-identification (re-ID) is challenging due to the bias between training and testing domains. We observe that if backgrounds in the training and testing datasets are very different, it dramatically introduces difficulties to extract robust pedestrian features, and …"
5,"M Paolanti, L Romeo, D Liciotti, R Pietrini, A Cenci, ...","Person re-identification with RGB-D camera in top-view configuration through multiple nearest neighbor classifiers and neighborhood component features selection",2018,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/18/10/3471","https://scholar.google.com/scholar?cites=11653135434023418346&as_sdt=2005&sciodt=0,5&hl=en",807,"2020-02-26 15:55:41","","","","",,,,,5,2.50,1,6,2,"Person re-identification is an important topic in retail, scene monitoring, human-computer interaction, people counting, ambient assisted living and many other application fields. A dataset for person re-identification TVPR (Top View Person Re-Identification) based on a …"
5,"L Kurnianggoro, KH Jo","Identification of pedestrian attributes using deep network",2017,"… 2017-43rd Annual Conference of the …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8217493/","https://scholar.google.com/scholar?cites=2586159223755252902&as_sdt=2005&sciodt=0,5&hl=en",885,"2020-02-26 15:55:41","","","","",,,,,5,1.67,3,2,3,"… Abstract—In the person re-identification across multiple cam- era research field, attributes of the pedestrian are important cues to differentiate the appearance of each identity. In this work, ten types of attributes are considered as defined in the DukeMTMC-attribute dataset …"
5,"A Anderson, AH Gonzalez, ...","Probabilistic invariant sets for closed-loop re-identification",2016,"IEEE Latin America …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7555248/","https://scholar.google.com/scholar?cites=12156130219282071969&as_sdt=2005&sciodt=0,5&hl=en",982,"2020-02-26 15:55:41","","","","",,,,,5,1.25,2,3,4,"Recently, a Model Predictive Control (MPC) suitable for closed-loop re-identification was proposed, which solves the potential conflict between the persistent excitation of the system and the stabilization of the closed-loop by extending the equilibrium-point-stability to the …"
4,"MK Le An, S Yang, B Bhanu","Person re-identification with reference descriptor",2015,"In TCSVT","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.718.4253","https://scholar.google.com/scholar?cites=12338171595979245405&as_sdt=2005&sciodt=0,5&hl=en",524,"2020-02-26 15:55:41","","","","",,,,,4,0.80,1,3,5,"Person identification across non-overlapping cam-eras, also known as person re-identification, aims to match people at different time and location. Re-identifying people is of great importance in crucial applications such as wide-area surveillance and visual tracking …"
4,"P Li, H Wu, Q Chen, C Bi","Person re-identification using color enhancing feature",2015,"2015 3rd IAPR Asian Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7486471/","https://scholar.google.com/scholar?cites=10175046377315036394&as_sdt=2005&sciodt=0,5&hl=en",558,"2020-02-26 15:55:41","","","","",,,,,4,0.80,1,4,5,"In this paper, we propose a novel feature descriptor for person re-identification without personal information. It is called Water-Drop Render Box (WDRB). The WDRB method is calculated by three steps with target color and its histogram: registration of target color …"
