Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
2,"X Nian, K Xie, W Yang, C Sun","A pedestrian detection method based on MB_LBP features and intersection kernel SVM",2015,"… of the 2015 Chinese Intelligent Automation …","Springer","https://link.springer.com/chapter/10.1007/978-3-662-46469-4_38","https://scholar.google.com/scholar?cites=3370070649202465597&as_sdt=2005&sciodt=0,5&hl=en",403,"2020-02-26 15:05:22","","","","",,,,,2,0.40,1,4,5,"… with other existing feature sets including wavelets [6, 7]. But HOG descriptors for pedestrian detection exhibit poor performance under severe occlusion and complex … Therefore, we propose to use MB_LBP (Multiscale Block LBP) [10] to extract pedestrians' features, which …"
2,"J Ren, M Xu, JS Smith","Multi-view pedestrian detection using occupancy color matching",2015,"Proceedings of the 1st IEEE conference …","researchgate.net","https://www.researchgate.net/profile/Ming_Xu4/publication/282951950_Multi-view_Pedestrian_Detection_Using_Statistical_Colour_Matching/links/59f1579da6fdcc1dc7b8fd0a/Multi-view-Pedestrian-Detection-Using-Statistical-Colour-Matching.pdf","https://scholar.google.com/scholar?cites=15729762731709530237&as_sdt=2005&sciodt=0,5&hl=en",412,"2020-02-26 15:05:22","PDF","","","",,,,,2,0.40,1,3,5,"… This method achieved good results in detection and is robust in coping with occlusion. This paper proposed a method to detect multiple pedestrians. Multiple homographies are used to detect the head plane and height of each pedestrian …"
2,"Y Taniguchi, M Mizushima…","Counting pedestrians passing through a line in crowded scenes by extracting optical flows",2016,"International …","search.proquest.com","http://search.proquest.com/openview/a34de7c93c8b2ad220224de95235e0a1/1?pq-origsite=gscholar&cbl=936334","https://scholar.google.com/scholar?cites=34190984336080736&as_sdt=2005&sciodt=0,5&hl=en",431,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,3,4,"… In video 3, since the density of the pedestrians is high and occlusion frequently occurs, the number of optical ﬂows obtained from a pedestrian highly varies compared to that in video 1 and video 2. To suppress the variation, one possible way is to sum up similar optical ﬂows to …"
2,"B Li, C Yang, G Xu","Multi-pedestrian tracking based on feature learning method with lateral inhibition",2015,"2015 IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7279343/","https://scholar.google.com/scholar?cites=3800638605021314805&as_sdt=2005&sciodt=0,5&hl=en",433,"2020-02-26 15:05:22","","","","",,,,,2,0.40,1,3,5,"… Occlusion is a common problem in multi-pedestrian tracking. Besides, the number of pedestrians is random since the pedestrians may enter in or out the scene frame by frame, and the pedestrian appearance is also changeable due to the variety of pose …"
2,"JF Banzi, Z Ye, I Bulugu","A novel hand pose estimation using dicriminative deep model and Transductive learning approach for occlusion handling and reduced descrepancy",2016,"2016 2nd IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7924721/","https://scholar.google.com/scholar?cites=7177186888788913028&as_sdt=2005&sciodt=0,5&hl=en",436,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,3,4,"… ""Hand pose estimation and hand shape classification using multi-layered randomized decision forests,"" ECCV, 2012. [16] Ouyang and X. Wang, ""A discriminative Deep Model for Pedestrian Detection with Occlusion Handling,"" IEEE transaction 2012. [17] M. Sun and 1. Shotton …"
2,"F Xiao, B Liu","Pedestrian Detection Using Visual Saliency and Deep Learning.",2018,"Acta Microscopica","search.ebscohost.com","http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=07984545&AN=136553574&h=yKTVoDx7Qj5S0ucCGptlO%2FStK%2FvUVFe4gpvAQOfqVjhay%2BtOog35Er1NYI9ZGO2JfeTsM0UgjC39HKoCufEiqA%3D%3D&crl=c","https://scholar.google.com/scholar?cites=5718867430850747278&as_sdt=2005&sciodt=0,5&hl=en",438,"2020-02-26 15:05:22","","","","",,,,,2,1.00,1,2,2,"… The major contributions of this paper can be summarized as follows: ● We proposed a new pedestrian detection method to learn features after computing visual saliency, which can accurately locate the position of pedestrians in strong occlusion and complex scenes …"
2,"HY Yu, YN Kim, MH Kim","Temporal Search Algorithm for Multiple-Pedestrian Tracking.",2016,"TIIS","itiis.org","http://www.itiis.org/journals/tiis/digital-library/manuscript/file/21112/TIISVol10No5-19.pdf","https://scholar.google.com/scholar?cites=9469489381535414783&as_sdt=2005&sciodt=0,5&hl=en",460,"2020-02-26 15:05:22","PDF","","","",,,,,2,0.50,1,3,4,"… During the tracking of multiple pedestrians, it is possible to mistakenly identify one of the other pedestrians as the target pedestrian, or to miss the detection of a pedestrian due to inter-pedestrian interactions such as occlusions …"
2,"Z Wang, S Yoon, DS Park","Online adaptive multiple pedestrian tracking in monocular surveillance video",2017,"Neural Computing and Applications","Springer","https://link.springer.com/article/10.1007/s00521-016-2319-3","https://scholar.google.com/scholar?cites=17872957373037893285&as_sdt=2005&sciodt=0,5&hl=en",466,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,3,3,"… Therefore, it is still not accurate enough to initialize new targets after only checking the occlusion rates with other existing pedestrian targets. In our experiment, each target is represented by a rectangle in the image, and the pedestrians are always occluded by each other in the …"
2,"B Tong, B Fan, F Wu","Convolutional neural networks with neural cascade classifier for pedestrian detection",2016,"Chinese Conference on Pattern Recognition","Springer","https://link.springer.com/chapter/10.1007/978-981-10-3002-4_21","https://scholar.google.com/scholar?cites=9147508817635974905&as_sdt=2005&sciodt=0,5&hl=en",487,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,3,4,"… features, which are shared by the RPN for predicting the locations of bboxes and the muti-stage softmax cascade classifier used for pedestrian classification … Future work will be on improving the model's capability to deal with occlusion since most pedestrians captured in …"
2,"Y Yan, H Zhao, FJ Kao, VM Vargas, S Zhao…","Deep background subtraction of thermal and visible imagery for pedestrian detection in videos",2018,"… Conference on Brain …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-00563-4_8","https://scholar.google.com/scholar?cites=13575540568777345273&as_sdt=2005&sciodt=0,5&hl=en",490,"2020-02-26 15:05:22","","","","",,,,,2,1.00,0,6,2,"… been shown that the proposed DNN-based approach can successfully detect the pedestrians with good shape in most scenes regardless of illuminate changes and occlusion problem. Keywords. Deep neural network (DNN) Video salient objects Pedestrian detection. Download …"
2,"Z Chen, L Zhang, AM Khattak, W Gao, M Wang","Deep feature fusion by competitive attention for pedestrian detection",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8629899/","https://scholar.google.com/scholar?cites=11630554658851239894&as_sdt=2005&sciodt=0,5&hl=en",503,"2020-02-26 15:05:22","","","","",,,,,2,2.00,0,5,1,"… the standard test set using the reasonable setting [25], ie pedestrians that are at least 50 pixels height and less than 35% occlusion are used for evaluation. The miss rate (MR) is used for evaluating performance. Similar to most of the previous work on pedestrian detection, we …"
2,"R Dinakaran, G Sexton, H Seker, A Bouridane…","Image resolution impact analysis on pedestrian detection in smart cities surveillance",2017,"Proceedings of the 1st …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3109761.3109797","https://scholar.google.com/scholar?cites=12054948692969178323&as_sdt=2005&sciodt=0,5&hl=en",513,"2020-02-26 15:05:22","","","","",,,,,2,0.67,0,5,3,"… ran the code on all images, and then compute the number of detected pedestrian K and the … in Fig.5. It is clearly observed that with the decreased resolution, more pedestrians were missed … also in the previous image with 80% resolution the detection is with occlusion, this proves …"
2,"A Bera, D Wolinski, J Pettré, D Manocha","Realtime pedestrian tracking and prediction in dense crowds",2017,"Group and Crowd Behavior for …","Elsevier","https://www.sciencedirect.com/science/article/pii/B9780128092767000205","https://scholar.google.com/scholar?cites=12734951136807764199&as_sdt=2005&sciodt=0,5&hl=en",517,"2020-02-26 15:05:22","","","","",,,,,2,0.67,1,4,3,"… However, tracking pedestrians in a crowded scene is regarded as a hard problem due to the following reasons: intra-pedestrian occlusion (ie, one pedestrian blocking others), and changes in lighting and pedestrian appearance …"
2,"H Huang, Y Xu, Y Huang, Q Yang, Z Zhou","Pedestrian tracking by learning deep features",2018,"Journal of Visual …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1047320318302748","https://scholar.google.com/scholar?cites=17799357337878239080&as_sdt=2005&sciodt=0,5&hl=en",531,"2020-02-26 15:05:22","","","","",,,,,2,1.00,0,5,2,"… on optical flow characteristics for positioning and motion detection of pedestrians of video … in pedestrian detection and learn together, making the learning performance of pedestrian detection stronger … [6] in order to improve the processing ability of complex occlusion problems in …"
2,"MS Shirazi, B Morris","Vision-based pedestrian monitoring at intersections including behavior & crossing count",2016,"2016 IEEE Intelligent Vehicles …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7535514/","https://scholar.google.com/scholar?cites=8000937903540728536&as_sdt=2005&sciodt=0,5&hl=en",535,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,2,4,"… The pedestrian tracking system benefits from the coopera- tion of two tracking methods, optical flow … The detected pedestrians (ie, from contextual fusion) are given to the tracking system which … tracks then use optical flow for further tracking to handle partial occlusion by relying …"
2,"W Li","Pedestrian re-identification based on fusing low-level and mid-level features",2016,"Chinese Optics","CHANGCHUN INST OPTICS, FINE …","","https://scholar.google.com/scholar?cites=12433770556225081500&as_sdt=2005&sciodt=0,5&hl=en",546,"2020-02-26 15:05:22","CITATION","","","",,,,,2,0.50,2,1,4,""
2,"PSR Kishore, S Das, PS Mukherjee, U Bhattacharya","ClueNet: A Deep Framework for Occluded Pedestrian Pose Estimation",2019,"","researchgate.net","https://www.researchgate.net/profile/Sudip_Das12/publication/337831088_ClueNet_A_Deep_Framework_for_Occluded_Pedestrian_Pose_Estimation/links/5dee00bf4585159aa46e8d05/ClueNet-A-Deep-Framework-for-Occluded-Pedestrian-Pose-Estimation.pdf","https://scholar.google.com/scholar?cites=11286073861133486694&as_sdt=2005&sciodt=0,5&hl=en",556,"2020-02-26 15:05:22","PDF","","","",,,,,2,2.00,1,4,1,"… we do not have any ground-truth annotations for the pose of pedestrians in the … of the predicted keypoints inside the ground truth segmentation mask for full pedestrian instances as … the significance of our Mask and Predict strategy we perform experiments with occlusion masks of …"
2,"M Schraner, M Bouton…","Pedestrian collision avoidance system for scenarios with occlusions",2019,"2019 IEEE Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8814076/","https://scholar.google.com/scholar?cites=14895334738630304181&as_sdt=2005&sciodt=0,5&hl=en",560,"2020-02-26 15:05:22","","","","",,,,,2,2.00,1,3,1,"… uncertainty in the sensors and environment, previous work proposed modeling similar scenarios with occluded cars and pedestrians as partially … POMDP to derive a policy robust to uncertainty in the pedestrian state and to handle hidden pedestrian behind an occlusion …"
2,"J Tao, U Franke, R Klette","Context-based multi-target tracking with occlusion handling",2016,"Machine Vision and Applications","Springer","https://link.springer.com/article/10.1007/s00138-016-0770-x","https://scholar.google.com/scholar?cites=17142909569049357434&as_sdt=2005&sciodt=0,5&hl=en",561,"2020-02-26 15:05:22","","","","",,,,,2,0.50,1,3,4,"… A special form of occlusions is that parts of pedestrians are occluded … [1] proposes a part-based detector to generate articulation of a pedestrian. A dynamic model (among limbs) is used to associate detections … Possegger et al. [21] proposes an occlusion geodesic (ie a shortest …"
2,"E Gabriel, M Schleiss, H Schramm…","Analysis of the discriminative generalized Hough transform as a proposal generator for a deep network in automatic pedestrian and car detection",2018,"Journal of Electronic …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/journals/Journal-of-Electronic-Imaging/volume-27/issue-5/051228/Analysis-of-the-discriminative-generalized-Hough-transform-as-a-proposal/10.1117/1.JEI.27.5.051228.short","https://scholar.google.com/scholar?cites=9720659184013398518&as_sdt=2005&sciodt=0,5&hl=en",564,"2020-02-26 15:05:22","","","","",,,,,2,1.00,1,4,2,"… Create a new folder below. Create New Folder. SAVE >. Abstract. Many approaches have been suggested for automatic pedestrian and car detection to cope with the large variability regarding size, occlusion, background variability, and aspect …"
